Movie, Rating, Genre, Production Budget, ROI, Genes
,,,,,
The Shawshank Redemption,9.3,Crime Drama ,25000000,-0.376488,Captivating,Contemplative,Touching,Clever,Gloomy,Uplifting,Sentimental,Sincere,human_spirit,redemption,false_accusation,prison_life,Confined,Dishonesty,Hopes,Life_is_a_bitch,buddies,criminal_heroes,Crimes,Power_relations,Friends,DRAMA,PERIOD,20th_century,40s,50s,60s,USA,Prison,award_winner,critically_acclaimed,Essential,Modern_classic,Twists_and_turns,Talky,based_on_short_story,Serious,Realistic,Mild_Violent_Content,Profanity,
Pulp Fiction,9.0,Crime Drama Thriller ,8000000,6.420102,Clever,Rough,Stylized,Witty,Exciting,Captivating,Tense,Contemplative,criminal_heroes,violence_spree,Crimes,Deadly,Dishonesty,on_the_run,cons_and_scams,Tough_Heroes,Hitman,Chases_and_races,CRIME,independent,MUSIC,20th_century,90s,California,USA,Los_Angeles,Urban,award_winner,blockbuster,critically_acclaimed,cult,Essential,groundbreaking,masterpiece,Original,oscar_winner,Modern_classic,Cannes_festival_winner,Golden_globe_winner,Prestigious_Awards,Dark_Humor,Irreverent_humor,All_star_cast,Ensemble_cast,Episodic,Multiple_stories,Nonlinear,gory,Postmodernism,Talky,Semi_Serious,Realistic,Pop,Rock,Soul,Drugs/Alcohol,Strong_Sexual_Content,Profanity,Strong_Violent_Content,
Schindler's List,8.9,Biography Drama History ,22000000,1.401131,Bleak,Emotional,Captivating,Disturbing,Sincere,Touching,Thought_Provoking,Contemplative,anti_heroes,rescue,survival,holocaust,Against_humanity,Confined,Danger,Misfit,anti_semitism,Righting_the_Wronged,Heroes,Hopes,DRAMA,HISTORICAL,biography,PERIOD,WAR,20th_century,World_War_2,Europe,Concentration_camp,Ghetto,award_winner,blockbuster,critically_acclaimed,masterpiece,oscar_winner,Modern_classic,Prestigious_Awards,Epic,based_on_true_story,Serious,Realistic,Partly_B&W,Nudity,Profanity,Strong_Violent_Content,
Fight Club,8.9,Drama ,63000000,-0.676721,Bleak,Offbeat,Rough,Stylized,Mind_Bending,Contemplative,Disturbing,Atmospheric,Gloomy,Thought_Provoking,Tense,Biting,losing-it_hero,social_misfits,violence_spree,obsession,social_decay,Mind_and_soul,Misfit,Society,Unfulfillment,Life_is_a_bitch,against_the_rules,Deadly,Rebellion,DRAMA,THRILLER,20th_century,90s,USA,Urban,critically_acclaimed,cult,Essential,Modern_classic,controversial,Original,Twists_and_turns,Voice_over,surreal,Postmodernism,Satire,Dark_Humor,based_on_book,Semi_Serious,Realistic,electronica,Alternative,Profanity,Sexual_Content,Violent_Content,
Forrest Gump,8.8,Drama Romance ,55000000,-0.994423,Feel_Good,Stylized,Captivating,Contemplative,Sentimental,Sincere,Touching,Clever,Uplifting,Bittersweet,mentally_challenged,human_spirit,americana,Hopes,Mind_and_soul,Misfit,Society,rise_to_the_top,parents_and_children,tragic_love,true_love,unfulfilled_love,destiny,fish_out_of_water,Ambition,Escapades,Love_and_romance,Couples,Family_relations,DRAMA,PERIOD,20th_century,50s,60s,70s,USA,award_winner,blockbuster,critically_acclaimed,Original,oscar_winner,Modern_classic,Prestigious_Awards,Epic,Voice_over,Hollywood_Tone,based_on_book,Serious,Realistic,Mild_Violent_Content,
Goodfellas,8.7,Biography Crime Drama ,25000000,0.030401,Rough,Stylized,Captivating,buddies,gangsters,blind_ambition,drug_dealing,rise_and_fall,criminal_heroes,Ambition,Crimes,Couples,Friends,investigation,couple_relations,friendship,drug_abuse,Law_enforcement,Partners,Unfulfillment,Life_is_a_bitch,CRIME,biography,DRAMA,PERIOD,20th_century,50s,60s,70s,New_York,USA,award_winner,critically_acclaimed,Essential,Modern_classic,oscar_winner,Prestigious_Awards,Epic,Voice_over,based_on_true_story,Serious,Realistic,Oldies,Drugs/Alcohol,Profanity,Sexual_Content,Strong_Violent_Content,
The Matrix,8.7,Action Sci-Fi ,63000000,0.497047,Stylized,Exciting,Contemplative,Rough,Suspenseful,Thought_Provoking,Mind_Bending,A.I.,man_versus_machine,save_the_world,future_dystopia,heroic_mission,technology_gone_awry,Danger,Heroes,Imaginary,Rivalry,Society,Chaos,Life_is_a_bitch,ACTION,SCI-FI,20th_century,21st_century,90s,award_winner,blockbuster,critically_acclaimed,cult,groundbreaking,Original,Modern_classic,oscar_winner,Prestigious_Awards,Hollywood_Tone,Neo_noir,Saga,Postmodernism,Serious,Fantastic,Fast,Heavy_metal,Orchestral,Rock,Special_effects,Violent_Content,
The Usual Suspects,8.7,Crime Drama Thriller ,6000000,-0.897333,Clever,Suspenseful,Mind_Bending,Cynical,Atmospheric,Tense,Contemplative,master_criminal,mysterious_character,witnessing_a_crime,crime_gone_awry,manipulations,heist,criminal_heroes,Police_Investigation,Crimes,Dishonesty,Law_enforcement,Mind_and_soul,Disorder,CRIME,MYSTERY,THRILLER,independent,20th_century,90s,award_winner,critically_acclaimed,cult,Essential,oscar_winner,Modern_classic,Prestigious_Awards,Ensemble_cast,Neo_noir,Nonlinear,Twists_and_turns,Voice_over,Talky,Serious,Realistic,Profanity,Violent_Content,
The Silence of the Lambs,8.6,Crime Drama Thriller ,19000000,2.784664,Suspenseful,Captivating,Tense,Scary,serial_killer,special_agents,investigation,mind_game,psychopath,Crimes,Deadly,Law_enforcement,Mind_and_soul,Rivalry,CRIME,THRILLER,20th_century,90s,Maryland,USA,Virginia,award_winner,blockbuster,critically_acclaimed,oscar_winner,Modern_classic,Prestigious_Awards,Strong_Female_Presence,based_on_book,Serious,Realistic,Brief_Nudity,Sexual_Content,Strong_Violent_Content,
Saving Private Ryan,8.6,Action Drama War ,70000000,0.701393,Captivating,Bleak,Rough,Disturbing,obsessive_quest,heroic_mission,Battles,Danger,Military,rescue,military_life,Escapades,Heroes,WAR,DRAMA,HISTORICAL,20th_century,D_day,40s,World_War_2,Europe,France,Battle_Zone,award_winner,blockbuster,critically_acclaimed,oscar_winner,Modern_classic,Prestigious_Awards,Ensemble_cast,Epic,gory,Hollywood_Tone,based_on_true_story,Serious,Realistic,Profanity,Strong_Violent_Content,
The Green Mile,8.5,Crime Drama Fantasy ,60000000,0.254013,Sentimental,Contemplative,Touching,Emotional,Offbeat,supernatural_ability,death_row,false_accusation,prison_life,Confined,Deadly,Dishonesty,Mind_and_soul,Misfit,Supernatural,anti_heroes,human_nature,Partners,Power_relations,Life_is_a_bitch,Friends,DRAMA,FANTASY,PERIOD,20th_century,30s,USA,Prison,award_winner,blockbuster,critically_acclaimed,Modern_classic,Voice_over,Hollywood_Tone,based_on_book,Serious,Semi_fantastic,Profanity,Violent_Content,
Memento,8.5,Mystery Thriller ,9000000,0.561075,Bleak,Clever,Offbeat,Captivating,Mind_Bending,Tense,Atmospheric,Rough,Stylized,Suspenseful,manipulations,uncover_truth,haunted_by_the_past,memory_loss,mistaken_identity,murder,psychological,Crimes,Deadly,Dishonesty,Mind_and_soul,Disorder,Life_is_a_bitch,amateur_detective,obsessive_quest,vengeance,Rivalry,MYSTERY,THRILLER,independent,CRIME,20th_century,90s,USA,award_winner,critically_acclaimed,Essential,Original,Modern_classic,Prestigious_Awards,Sundance_festival_winner,controversial,cult,Neo_noir,Nonlinear,Twists_and_turns,Voice_over,Postmodernism,based_on_short_story,Serious,Realistic,Partly_B&W,Drugs/Alcohol,Profanity,Violent_Content,
Terminator 2: Judgment Day,8.5,Action Sci-Fi Thriller ,102000000,0.068277,Rough,Stylized,Exciting,Suspenseful,androids_and_robots,man_versus_machine,manhunt,on_the_run,save_the_world,future_dystopia,technology_gone_awry,Chases_and_races,Danger,Deadly,Heroes,Imaginary,Rivalry,Chaos,chase,Life_is_a_bitch,Society,ACTION,SCI-FI,20th_century,90s,Los_Angeles,USA,blockbuster,critically_acclaimed,groundbreaking,masterpiece,Modern_classic,oscar_winner,Prestigious_Awards,Hollywood_Tone,Serious,Fantastic,Fast,Special_effects,Brief_Nudity,Profanity,Violent_Content,
Gladiator,8.5,Action Drama ,103000000,0.002311,Rough,Exciting,Captivating,Emotional,Stylized,Suspenseful,master_warrior,tragic_hero,vengeance,Heroes,Rivalry,Unfulfillment,Corrupt_Ruler,soldier,intrigue,obsessive_quest,royal_family,Dishonesty,State_affairs,Life_is_a_bitch,ADVENTURE,PERIOD,ACTION,DRAMA,Ancient_history,Roman_empire,award_winner,blockbuster,critically_acclaimed,oscar_winner,Modern_classic,Prestigious_Awards,Epic,Hollywood_Tone,Serious,Realistic,Orchestral,Special_effects,Strong_Violent_Content,
The Lion King,8.5,Animation Adventure Drama ,45000000,4.167357,Feel_Good,Touching,Humorous,Sentimental,master_villain,betrayal,haunted_by_the_past,Righting_the_Wronged,coming_of_age,good_versus_evil,Dishonesty,Escapades,Hopes,Mind_and_soul,Rivalry,orphan,social_misfits,young_heroes,friendship,parents_and_children,destiny,royal_family,Heroes,Misfit,Youth,Family_relations,ADVENTURE,ANIMATION,FAMILY,MUSICAL,Africa,Jungle,award_winner,blockbuster,critically_acclaimed,Modern_classic,oscar_winner,Prestigious_Awards,Semi_Serious,Fantastic,Show_Tunes,Mild_Violent_Content,
Children of Heaven,8.5,Drama Family ,180000,1.827617,Bittersweet,Sentimental,Touching,Feel_Good,Humorous,Sincere,siblings_relations,Hopes,Youth,Family_relations,parents_and_children,Student_Life,unemployment,coming_of_age,family_life,Escapades,Society,DRAMA,foreign,FAMILY,20th_century,90s,Iran,Middle_East,award_winner,critically_acclaimed,Semi_Serious,Realistic,Slow,
